policy,scenario,seed,theta,load_scale,V_nu,budget,goodput_mbps,its_fraction,claimed_its_fraction,mislabeled_fraction,mean_aos,mean_delay,mean_virt,mean_phys,phys_slope,final_lyap,manufactured_units,capability_units,manufacture_utilization,qkd_units,qkd_expired_frac,unroutable
aos_tqd,weather,6,0.5,1.0,0.0,781.25,23.182114512471657,0.6325249277081181,0.47688799496249384,0.0,122.62364487568573,16.96578014210879,56758.73783732891,47683.17206416305,-3.980057985199023,381570425.58697355,4328906.25,50625000.0,0.08550925925925926,4989640.824242336,0.6224398121035783,0
aos_tqd,weather,7,0.5,1.0,0.0,781.25,23.324538797078926,0.6630312031453747,0.4807467551114193,0.0,111.63744232742384,13.013504842422249,50242.01177499532,40371.792287753524,3.4238616607794223,325253526.90011644,4250781.25,50625000.0,0.08396604938271605,5011957.128430413,0.6530956645682611,0
aos_tqd,weather,8,0.5,1.0,0.0,781.25,22.82159174052035,0.6451884672355633,0.4692079086378806,0.0,117.50551382297016,10.25871993792407,49273.76445212177,40537.63977485084,19.737864013998554,531674542.71211004,4256250.0,50625000.0,0.08407407407407408,4778180.536721559,0.6340760624899313,0
aos_tqd,weather,9,0.5,1.0,0.0,781.25,23.452097505668934,0.669968213297236,0.4835204679776164,0.0,111.36958720161898,7.224136296947789,46240.88083576034,38192.01295585876,1.8445371429509292,287504071.389163,4017968.75,50625000.0,0.07936728395061729,5171821.428842213,0.6205908995299944,0
aos_tqd,weather,0,0.75,1.0,0.0,781.25,22.13607883155106,0.7883152559645289,0.7263339168138826,0.0,81.84166385074039,42.23272427956855,81315.49836785077,66024.2889363088,6.595173980380748,757157078.3549706,5462500.0,50625000.0,0.10790123456790124,4731489.537453889,0.5832098598110614,0
aos_tqd,weather,1,0.75,1.0,0.0,781.25,22.721691282626857,0.8086565239263466,0.7334246128313122,0.0,80.60716445666812,11.717295513189578,67580.82520607582,51982.62062764608,4.480727387035384,640035471.6244304,4564062.5,50625000.0,0.09015432098765432,4729207.443574067,0.5784577565634497,0
aos_tqd,weather,2,0.75,1.0,0.0,781.25,22.055588446124695,0.7840544814150515,0.7252911392413054,0.0,85.2033577090806,56.356543121182696,90793.54527685538,72602.37429010823,13.549619935843536,728069801.2475542,5034375.0,50625000.0,0.09944444444444445,4619524.1043894645,0.5516826379550231,0
aos_tqd,weather,3,0.75,1.0,0.0,781.25,22.547256877590115,0.797427228409326,0.7314597083074231,0.0,84.21766711112564,32.318467906905894,82685.56920020272,62240.50706470297,8.41269825862224,719082418.308532,5138281.25,50625000.0,0.10149691358024691,4531921.4376106225,0.5751535531566699,0
aos_tqd,weather,4,0.75,1.0,0.0,781.25,22.753494951166047,0.8011533961662902,0.7338934142097373,0.0,82.44638427968759,17.380824200470162,63326.79844039651,49381.620371188685,7.085134578185177,594779729.7133158,4882812.5,50625000.0,0.09645061728395062,4939664.459563308,0.5976461297625499,0
aos_tqd,weather,5,0.75,1.0,0.0,781.25,22.706450630999104,0.8035785475200359,0.7333767589350852,0.0,73.50284762406932,28.9362534369129,71871.85862916255,57551.02213305998,8.45705956023737,584085560.1927669,4971093.75,50625000.0,0.09819444444444445,4873065.328636234,0.5887189356542424,0
aos_tqd,weather,6,0.75,1.0,0.0,781.25,22.27093634168217,0.7954547683891648,0.7276315073834005,0.0,80.93224041141593,30.842905742821493,82478.59159944004,67774.48823700756,-5.90435421418612,869661767.1192102,4644531.25,50625000.0,0.09174382716049383,4989640.824242336,0.5911486273590355,0
aos_tqd,weather,7,0.75,1.0,0.0,781.25,22.191723842121196,0.8089501704846338,0.7270648296397197,0.0,72.50090978956796,47.585924492073154,72651.24140457493,59602.3672588671,10.982546188234776,721128767.1777463,4964843.75,50625000.0,0.09807098765432098,5011957.128430413,0.6336602260497037,0
aos_tqd,weather,8,0.75,1.0,0.0,781.25,21.62736988277409,0.7981326963379508,0.7197658110579052,0.0,82.91153920154562,16.626659688360213,70836.88940111008,56156.30042123839,34.94264487701688,1512814925.267498,4498437.5,50625000.0,0.08885802469135802,4778180.536721559,0.6030382531195875,0
aos_tqd,weather,9,0.75,1.0,0.0,781.25,22.85990646258503,0.818244941862808,0.7349836794286405,0.0,76.81477365323364,14.528599989453157,62562.6385846371,49578.10316280183,1.2949152618947528,600950738.6661958,4303906.25,50625000.0,0.08501543209876543,5171821.428842213,0.5915627316640502,0
aos_tqd,weather,0,1.0,1.0,0.0,781.25,18.843060538994248,1.0,1.0,0.0,28.0276956264991,108.89510252049584,144605.09605679894,112012.1916569398,55.33209615027952,4571878881.076319,0.0,50625000.0,0.0,4731489.537453889,0.5702923036580848,0
